Date/Time,Value_1,Value_10,Value_11,Value_12,Value_13,Value_14,Value_16,Value_17,Value_18,Value_19,Value_2,Value_20,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_3,Value_30,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2023-07-16 23:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-17 00:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-17 01:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-17 02:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 03:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 04:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-17 05:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-17 06:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-17 08:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-17 09:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-17 10:00:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,
2023-07-17 11:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-17 12:00:00,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,
2023-07-17 13:00:00,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,
2023-07-17 14:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-17 15:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-17 16:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-17 17:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-17 18:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-17 19:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-17 20:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-17 21:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-17 22:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-17 23:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-18 00:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,
2023-07-18 01:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-18 02:00:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,
2023-07-18 03:00:00,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,
2023-07-18 04:00:00,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,
2023-07-18 05:00:00,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,
2023-07-18 06:00:00,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,
2023-07-18 07:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-18 08:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-18 09:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-18 10:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-18 11:00:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,
2023-07-18 12:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,
2023-07-18 13:00:00,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,
2023-07-18 14:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-18 15:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-18 16:00:00,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
2023-07-18 17:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-18 18:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-18 19:00:00,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,
2023-07-18 20:00:00,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,
2023-07-18 21:00:00,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,
2023-07-18 22:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-18 23:00:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,
2023-07-19 00:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-19 01:00:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,
2023-07-19 02:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-19 03:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-19 04:00:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,
2023-07-19 05:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-19 06:00:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,
2023-07-19 07:00:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,
2023-07-19 08:00:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,
2023-07-19 09:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
2023-07-19 10:00:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,
2023-07-19 11:00:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
2023-07-19 12:00:00,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,
2023-07-19 13:00:00,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,
2023-07-19 14:00:00,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,
